"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004399.12",348121.983551495,-0.888052074321028,0.051870637452109,-17.1205159208029,1.04346451893973e-65,3.28568079625194e-65
"ENSG00000004455.16",278501.772509805,0.0413191225921986,0.0270971983463176,1.52484851253317,0.127296886525589,0.137919330592205
"ENSG00000004468.12",14057.8101544256,-1.9914490340256,0.124129792972896,-16.0432800726611,6.36992726890862e-58,1.82735574952407e-57
"ENSG00000004478.7",513608.702789059,0.150054757023826,0.0731719416052363,2.05071443687218,0.0402947642122055,0.0446862900955657
"ENSG00000004487.15",291016.896531932,0.166596018722661,0.0316407373437134,5.26523819318522,1.40007711109192e-07,1.88769668484714e-07
"ENSG00000004534.14",664434.235958515,1.70036899278522,0.0492968268621132,34.4924633291565,1.04054015212747e-260,2.61705664676589e-259
"ENSG00000004660.14",98053.8531916659,1.6539802556361,0.0750554494391681,22.0367777156093,1.27923987258889e-107,6.52510236030991e-107
"ENSG00000004700.15",149965.652632126,-0.395067012118677,0.0389756826351705,-10.1362435602906,3.81488245052992e-24,7.0857942032834e-24
"ENSG00000004766.15",81447.6802340215,0.206665788500634,0.0335324636495009,6.16315552178971,7.13094082328864e-10,1.02100366460191e-09
"ENSG00000004776.11",223457.047639352,-0.0777391711714851,0.110250917895765,-0.705111328369914,0.480740957218966,0.501299371034848
"ENSG00000004777.18",90167.5483487754,1.91731432901027,0.0726810522540685,26.3798372415961,2.33448096319397e-153,1.91695880324696e-152
"ENSG00000004779.9",137498.350838451,-0.118691600883306,0.0373143363110844,-3.18085788512464,0.00146839643586208,0.00174195115604048
"ENSG00000004799.7",1692546.90074515,2.56233694121225,0.235070725427845,10.9002809114092,1.14901999886931e-27,2.25684232587345e-27
"ENSG00000004809.13",1120.91942128277,-2.40621495679926,0.214811879121254,-11.2014985700164,4.00893950606731e-29,8.0440286426308e-29
"ENSG00000004838.13",12345.4761669775,0.794918410210361,0.112980453798236,7.03589323185009,1.97988504256657e-12,3.01966448711812e-12
"ENSG00000004846.16",1040.44020315071,-1.85209097031233,0.196020001667016,-9.44847951515949,3.43788104770906e-21,6.12114261344102e-21
"ENSG00000004848.7",13357.6330161585,-1.25276783228064,0.181669091522983,-6.89587767395285,5.35332468009605e-12,8.07542263134821e-12
"ENSG00000004864.13",92944.4273444504,-0.372466922652921,0.03279808121863,-11.3563632021666,6.89558643698872e-30,1.39976904373187e-29
"ENSG00000004866.19",137831.247128224,0.796805274956655,0.0377194686706002,21.1245095182825,4.73517744261656e-99,2.18156389320548e-98
"ENSG00000004866.19.1",137831.247128224,0.796805274956655,0.0377194686706002,21.1245095182825,4.73517744261656e-99,2.18156389320548e-98
"ENSG00000004866.19.2",137831.247128224,0.796805274956655,0.0377194686706002,21.1245095182825,4.73517744261656e-99,2.18156389320548e-98
"ENSG00000004897.11",152591.060249013,-0.416949613026158,0.0258521315990321,-16.1282489000547,1.61535915325725e-58,4.68102989411287e-58
"ENSG00000004939.13",546.518324406913,0.665914377309147,0.180005834731768,3.69940440153756,0.000216106021822977,0.000264122243664451
"ENSG00000004948.13",380.967504836487,-2.52227874000874,0.294761118793606,-8.55702661983331,1.15815798932022e-17,1.95420835413146e-17
"ENSG00000004961.14",57059.6676169681,-1.06412021760557,0.0326567341022009,-32.5850164402648,6.68652923128973e-233,1.20447884666341e-231
"ENSG00000004975.11",112692.30818416,0.155917784668871,0.0389995668817485,3.99793631405273,6.38971364947807e-05,7.93308440989221e-05
"ENSG00000005001.9",145650.614133294,-0.728258622594797,0.101153815618541,-7.19951707349446,6.04261901785391e-13,9.32629619930443e-13
"ENSG00000005007.12",537365.955066466,0.143544055966929,0.03132431376063,4.58251239161521,4.59422474536762e-06,5.94872060101161e-06
"ENSG00000005020.12",145337.602364615,-2.22654636740518,0.0496519919564858,-44.8430421352781,0,0
"ENSG00000005022.5",1409951.8073802,1.15233707778144,0.0548285183085188,21.0171114108404,4.57439105511315e-98,2.08111374623407e-97
"ENSG00000005059.15",45140.766858487,-2.51288909830618,0.0608399887180813,-41.3032472762338,0,0
