"ENSG00000103202.12","-0.207"
"ENSG00000164574.15","-0.207"
"ENSG00000188817.7","-0.207"
"ENSG00000170801.9","-0.208"
"ENSG00000244187.7","-0.208"
"ENSG00000131037.14","-0.209"
"ENSG00000168038.10","-0.209"
"ENSG00000196405.12","-0.209"
"ENSG00000199082.1","-0.209"
"ENSG00000206113.9","-0.209"
"ENSG00000213085.9","-0.209"
"ENSG00000215845.10","-0.209"
"ENSG00000224982.3","-0.209"
"ENSG00000277209.1","-0.209"
"ENSG00000177548.12","-0.21"
"ENSG00000245532.6","-0.21"
"ENSG00000183401.11","-0.211"
"ENSG00000203805.10","-0.212"
"ENSG00000105289.14","-0.213"
"ENSG00000168101.14","-0.213"
"ENSG00000175356.12","-0.213"
"ENSG00000236039.2","-0.213"
"ENSG00000140264.19","-0.214"
"ENSG00000214413.7","-0.214"
"ENSG00000230630.3","-0.214"
"ENSG00000172366.19","-0.215"
"ENSG00000268941.2","-0.215"
"ENSG00000205913.6","-0.216"
"ENSG00000242612.6","-0.216"
"ENSG00000070404.9","-0.217"
"ENSG00000160161.9","-0.217"
"ENSG00000204338.8","-0.217"
"ENSG00000115257.15","-0.218"
"ENSG00000166780.10","-0.218"
"ENSG00000182154.7","-0.218"
"ENSG00000204385.10","-0.218"
"ENSG00000249139.1","-0.218"
"ENSG00000155886.11","-0.219"
"ENSG00000166928.10","-0.219"
"ENSG00000256045.2","-0.219"
"ENSG00000257704.3","-0.219"
"ENSG00000264984.1","-0.219"
"ENSG00000114395.10","-0.22"
"ENSG00000183011.13","-0.22"
"ENSG00000230978.1","-0.22"
"ENSG00000269028.3","-0.22"
"ENSG00000103876.11","-0.221"
"ENSG00000210082.2","-0.221"
"ENSG00000103534.16","-0.222"
"ENSG00000205730.6","-0.222"
"ENSG00000162599.15","-0.224"
"ENSG00000176058.11","-0.224"
"ENSG00000103490.13","-0.225"
"ENSG00000103266.10","-0.226"
"ENSG00000160345.12","-0.227"
"ENSG00000169020.9","-0.227"
"ENSG00000103254.9","-0.228"
"ENSG00000155366.16","-0.228"
"ENSG00000172771.11","-0.228"
"ENSG00000197859.9","-0.228"
"ENSG00000229776.1","-0.228"
"ENSG00000265092.1","-0.228"
"ENSG00000197588.9","-0.229"
"ENSG00000266835.5","-0.229"
"ENSG00000104611.11","-0.23"
"ENSG00000163072.15","-0.23"
"ENSG00000198598.6","-0.232"
"ENSG00000223953.5","-0.232"
"ENSG00000235718.8","-0.232"
"ENSG00000057593.13","-0.233"
"ENSG00000115718.17","-0.233"
"ENSG00000177234.7","-0.233"
"ENSG00000082196.20","-0.234"
"ENSG00000103260.8","-0.235"
"ENSG00000142694.6","-0.235"
"ENSG00000185761.10","-0.235"
"ENSG00000224209.7","-0.236"
"ENSG00000229051.1","-0.237"
"ENSG00000164404.8","-0.238"
"ENSG00000213145.9","-0.238"
"ENSG00000257341.5","-0.238"
"ENSG00000233968.6","-0.239"
"ENSG00000269985.1","-0.239"
"ENSG00000171428.13","-0.24"
"ENSG00000101222.12","-0.241"
"ENSG00000161999.11","-0.242"
"ENSG00000236841.7","-0.243"
"ENSG00000167749.11","-0.244"
"ENSG00000214456.8","-0.244"
"ENSG00000103024.7","-0.245"
"ENSG00000182809.10","-0.245"
"ENSG00000270672.1","-0.245"
"ENSG00000103528.16","-0.247"
"ENSG00000166246.13","-0.249"
"ENSG00000186160.4","-0.249"
"ENSG00000233521.5","-0.25"
"ENSG00000185043.10","-0.251"
"ENSG00000154198.14","-0.252"
"ENSG00000234380.1","-0.252"
"ENSG00000146066.2","-0.253"
"ENSG00000106819.11","-0.254"
"ENSG00000203780.10","-0.254"
"ENSG00000215375.6","-0.256"
"ENSG00000101463.5","-0.257"
"ENSG00000162365.11","-0.257"
"ENSG00000164405.10","-0.257"
"ENSG00000243543.8","-0.257"
"ENSG00000267795.5","-0.26"
"ENSG00000169026.12","-0.261"
"ENSG00000115255.10","-0.263"
"ENSG00000129038.15","-0.263"
"ENSG00000261039.2","-0.266"
"ENSG00000224577.1","-0.268"
"ENSG00000228918.3","-0.268"
"ENSG00000099282.9","-0.269"
"ENSG00000167964.12","-0.269"
